date,tourney,surface,round,playerA,playerB,rankA,rankB,oddsA,oddsB,score,comment,source_file,gender,winner,playerA_norm,playerB_norm,pA_implied_fair,pB_implied_fair
2024-12-31,Brisbane International,Hard,1st Round,Opelka R.,Gomez F.,293,137.0,1.54,2.62,,Completed,2025_2025.csv,U,A,opelka r.,gomez f.,0.6298076923076923,0.37019230769230765
2024-12-31,Brisbane International,Hard,1st Round,Arnaldi M.,Popyrin A.,37,24.0,2.46,1.61,,Completed,2025_2025.csv,U,A,arnaldi m.,popyrin a.,0.3955773955773956,0.6044226044226043
2024-12-31,Brisbane International,Hard,1st Round,Tiafoe F.,Walton A.,18,93.0,1.29,3.93,,Completed,2025_2025.csv,U,A,tiafoe f.,walton a.,0.7528735632183908,0.24712643678160923
2024-12-31,Brisbane International,Hard,1st Round,Mensik J.,Kukushkin M.,48,113.0,1.31,3.77,,Completed,2025_2025.csv,U,A,mensik j.,kukushkin m.,0.7421259842519685,0.25787401574803154
2024-12-31,Brisbane International,Hard,1st Round,Lajovic D.,Cazaux A.,81,63.0,,,,Completed,2025_2025.csv,U,A,lajovic d.,cazaux a.,,
2024-12-31,Brisbane International,Hard,1st Round,Mpetshi G.,Kyrgios N.,31,,1.96,1.93,,Completed,2025_2025.csv,U,A,mpetshi g.,kyrgios n.,0.4961439588688946,0.5038560411311055
2024-12-31,Brisbane International,Hard,1st Round,Monfils G.,Basavareddy N.,55,138.0,1.72,2.23,,Completed,2025_2025.csv,U,A,monfils g.,basavareddy n.,0.5645569620253165,0.43544303797468353
2024-12-31,Brisbane International,Hard,1st Round,Djokovic N.,Hijikata R.,7,73.0,1.05,13.89,,Completed,2025_2025.csv,U,A,djokovic n.,hijikata r.,0.9297188755020079,0.07028112449799197
2024-12-31,Hong Kong Tennis Open,Hard,1st Round,Bergs Z.,Moro Canas A.,71,169.0,1.48,2.82,,Completed,2025_2025.csv,U,A,bergs z.,moro canas a.,0.655813953488372,0.34418604651162793
2024-12-31,Hong Kong Tennis Open,Hard,1st Round,Muller A.,Huesler M.A.,67,159.0,2.43,1.62,,Completed,2025_2025.csv,U,A,muller a.,huesler m.a.,0.39999999999999997,0.6
2024-12-31,Hong Kong Tennis Open,Hard,1st Round,Borges N.,Bu Y.,36,65.0,2.2,1.74,,Completed,2025_2025.csv,U,A,borges n.,bu y.,0.4416243654822335,0.5583756345177665
2024-12-31,Hong Kong Tennis Open,Hard,1st Round,Munar J.,Davidovich Fokina A.,62,61.0,3.47,1.35,,Completed,2025_2025.csv,U,A,munar j.,davidovich fokina a.,0.2800829875518672,0.7199170124481328
2024-12-31,Hong Kong Tennis Open,Hard,1st Round,Martinez P.,Passaro F.,43,108.0,1.92,1.97,,Completed,2025_2025.csv,U,A,martinez p.,passaro f.,0.5064267352185091,0.493573264781491
2024-12-31,Hong Kong Tennis Open,Hard,1st Round,Nishikori K.,Shapovalov D.,106,56.0,2.37,1.65,,Completed,2025_2025.csv,U,A,nishikori k.,shapovalov d.,0.41044776119402976,0.5895522388059701
2024-12-31,Hong Kong Tennis Open,Hard,1st Round,Diallo G.,Carballes Baena R.,87,57.0,1.43,3.02,,Completed,2025_2025.csv,U,A,diallo g.,carballes baena r.,0.6786516853932584,0.3213483146067415
2024-12-31,Hong Kong Tennis Open,Hard,1st Round,Shang J.,Wong C.,50,170.0,1.33,3.62,,Completed,2025_2025.csv,U,A,shang j.,wong c.,0.7313131313131314,0.2686868686868687
2025-01-01,Brisbane International,Hard,2nd Round,Lehecka J.,Nishioka Y.,28,69.0,1.44,3.01,,Completed,2025_2025.csv,U,A,lehecka j.,nishioka y.,0.6764044943820225,0.32359550561797756
2025-01-01,Brisbane International,Hard,2nd Round,Jarry N.,Bonzi B.,35,75.0,2.61,1.56,,Completed,2025_2025.csv,U,A,jarry n.,bonzi b.,0.37410071942446044,0.6258992805755395
2025-01-01,Brisbane International,Hard,2nd Round,Dimitrov G.,Vukic A.,10,68.0,1.21,5.06,,Completed,2025_2025.csv,U,A,dimitrov g.,vukic a.,0.8070175438596491,0.1929824561403509
2025-01-01,Brisbane International,Hard,2nd Round,Thompson J.,Michelsen A.,26,41.0,1.8,2.13,,Completed,2025_2025.csv,U,A,thompson j.,michelsen a.,0.5419847328244275,0.45801526717557256
2025-01-01,Hong Kong Tennis Open,Hard,2nd Round,Muller A.,Kecmanovic M.,67,54.0,2.84,1.49,,Completed,2025_2025.csv,U,A,muller a.,kecmanovic m.,0.3441108545034642,0.6558891454965358
2025-01-01,Hong Kong Tennis Open,Hard,2nd Round,Norrie C.,Sonego L.,49,53.0,1.72,2.26,,Completed,2025_2025.csv,U,A,norrie c.,sonego l.,0.5678391959798995,0.43216080402010054
2025-01-01,Hong Kong Tennis Open,Hard,2nd Round,Fils A.,Bergs Z.,20,71.0,1.5,2.8,,Completed,2025_2025.csv,U,A,fils a.,bergs z.,0.6511627906976745,0.3488372093023256
2025-01-01,Hong Kong Tennis Open,Hard,2nd Round,Nishikori K.,Khachanov K.,106,19.0,2.21,1.75,,Completed,2025_2025.csv,U,A,nishikori k.,khachanov k.,0.44191919191919193,0.5580808080808081
2025-01-02,Brisbane International,Hard,2nd Round,Mensik J.,Lajovic D.,48,81.0,1.28,4.15,,Completed,2025_2025.csv,U,A,mensik j.,lajovic d.,0.7642725598526704,0.23572744014732966
2025-01-02,Brisbane International,Hard,2nd Round,Opelka R.,Arnaldi M.,293,37.0,2.55,1.58,,Completed,2025_2025.csv,U,A,opelka r.,arnaldi m.,0.3825665859564165,0.6174334140435834
2025-01-02,Brisbane International,Hard,2nd Round,Mpetshi G.,Tiafoe F.,31,18.0,2.2,1.76,,Completed,2025_2025.csv,U,A,mpetshi g.,tiafoe f.,0.4444444444444444,0.5555555555555556
2025-01-02,Brisbane International,Hard,2nd Round,Djokovic N.,Monfils G.,7,55.0,1.09,9.51,,Completed,2025_2025.csv,U,A,djokovic n.,monfils g.,0.8971698113207548,0.1028301886792453
2025-01-02,Hong Kong Tennis Open,Hard,2nd Round,Munar J.,Borges N.,62,36.0,2.59,1.56,,Completed,2025_2025.csv,U,A,munar j.,borges n.,0.3759036144578313,0.6240963855421686
2025-01-02,Hong Kong Tennis Open,Hard,2nd Round,Musetti L.,Diallo G.,17,87.0,1.78,2.16,,Completed,2025_2025.csv,U,A,musetti l.,diallo g.,0.5482233502538072,0.4517766497461929
2025-01-02,Hong Kong Tennis Open,Hard,2nd Round,Shang J.,Martinez P.,50,43.0,1.33,3.7,,Completed,2025_2025.csv,U,A,shang j.,martinez p.,0.7355864811133201,0.2644135188866799
2025-01-02,Hong Kong Tennis Open,Hard,2nd Round,Marozsan F.,Rublev A.,58,8.0,3.97,1.29,,Completed,2025_2025.csv,U,A,marozsan f.,rublev a.,0.2452471482889734,0.7547528517110266
2025-01-03,Brisbane International,Hard,Quarterfinals,Lehecka J.,Jarry N.,28,35.0,1.44,3.03,,Completed,2025_2025.csv,U,A,lehecka j.,jarry n.,0.6778523489932886,0.3221476510067114
2025-01-03,Brisbane International,Hard,Quarterfinals,Mpetshi G.,Mensik J.,31,48.0,1.88,2.03,,Completed,2025_2025.csv,U,A,mpetshi g.,mensik j.,0.5191815856777493,0.4808184143222507
2025-01-03,Brisbane International,Hard,Quarterfinals,Opelka R.,Djokovic N.,293,7.0,12.64,1.06,,Completed,2025_2025.csv,U,A,opelka r.,djokovic n.,0.07737226277372262,0.9226277372262773
2025-01-03,Hong Kong Tennis Open,Hard,Quarterfinals,Muller A.,Fils A.,67,20.0,3.61,1.34,,Completed,2025_2025.csv,U,A,muller a.,fils a.,0.27070707070707073,0.7292929292929292
2025-01-03,Hong Kong Tennis Open,Hard,Quarterfinals,Munar J.,Musetti L.,62,17.0,3.49,1.35,,Completed,2025_2025.csv,U,A,munar j.,musetti l.,0.2789256198347107,0.7210743801652891
2025-01-03,Hong Kong Tennis Open,Hard,Quarterfinals,Shang J.,Marozsan F.,50,58.0,1.58,2.55,,Completed,2025_2025.csv,U,A,shang j.,marozsan f.,0.6174334140435834,0.3825665859564165
2025-01-03,Hong Kong Tennis Open,Hard,Quarterfinals,Nishikori K.,Norrie C.,106,49.0,1.73,2.24,,Completed,2025_2025.csv,U,A,nishikori k.,norrie c.,0.5642317380352645,0.43576826196473545
2025-01-04,Brisbane International,Hard,Semifinals,Opelka R.,Mpetshi G.,293,31.0,2.3,1.69,,Completed,2025_2025.csv,U,A,opelka r.,mpetshi g.,0.4235588972431078,0.5764411027568922
2025-01-04,Hong Kong Tennis Open,Hard,Semifinals,Muller A.,Munar J.,67,62.0,2.08,1.84,,Completed,2025_2025.csv,U,A,muller a.,munar j.,0.46938775510204084,0.5306122448979592
2025-01-05,ASB Classic,Hard,1st Round,Borges N.,Darderi L.,36,44.0,1.4,3.15,,Completed,2025_2025.csv,U,A,borges n.,darderi l.,0.6923076923076924,0.3076923076923077
2025-01-05,Hong Kong Tennis Open,Hard,The Final,Muller A.,Nishikori K.,67,106.0,3.64,1.33,,Completed,2025_2025.csv,U,A,muller a.,nishikori k.,0.2676056338028169,0.7323943661971831
2025-01-06,ASB Classic,Hard,1st Round,Carballes Baena R.,Altmaier D.,59,93.0,,,,Completed,2025_2025.csv,U,A,carballes baena r.,altmaier d.,,
2025-01-06,ASB Classic,Hard,1st Round,Bergs Z.,Becroft I.,66,980.0,1.03,23.4,,Completed,2025_2025.csv,U,A,bergs z.,becroft i.,0.9578387228817028,0.042161277118297175
2025-01-06,ASB Classic,Hard,1st Round,Michelsen A.,Nagal S.,41,96.0,1.24,4.53,,Completed,2025_2025.csv,U,A,michelsen a.,nagal s.,0.7850953206239168,0.21490467937608318
2025-01-06,ASB Classic,Hard,1st Round,Navone M.,Mannarino A.,46,73.0,2.5,1.59,,Completed,2025_2025.csv,U,A,navone m.,mannarino a.,0.38875305623471884,0.6112469437652811
2025-01-06,ASB Classic,Hard,1st Round,Sonego L.,Diallo G.,54,87.0,1.98,1.91,,Completed,2025_2025.csv,U,A,sonego l.,diallo g.,0.4910025706940874,0.5089974293059126
2025-01-06,ASB Classic,Hard,1st Round,Diaz Acosta F.,Norrie C.,78,48.0,4.29,1.26,,Completed,2025_2025.csv,U,A,diaz acosta f.,norrie c.,0.22702702702702704,0.772972972972973
2025-01-06,Adelaide International,Hard,1st Round,Shapovalov D.,Zhang Zh.,58,47.0,1.66,2.35,,Completed,2025_2025.csv,U,A,shapovalov d.,zhang zh.,0.5860349127182045,0.4139650872817955
2025-01-06,Adelaide International,Hard,1st Round,Davidovich Fokina A.,Bautista Agut R.,68,51.0,1.81,2.09,,Completed,2025_2025.csv,U,A,davidovich fokina a.,bautista agut r.,0.5358974358974359,0.46410256410256406
2025-01-06,Adelaide International,Hard,1st Round,O Connell C.,Rinderknech A.,64,60.0,1.63,2.42,,Completed,2025_2025.csv,U,A,o connell c.,rinderknech a.,0.5975308641975309,0.4024691358024692
2025-01-06,Adelaide International,Hard,1st Round,Kokkinakis T.,Nishioka Y.,77,63.0,1.68,2.3,,Completed,2025_2025.csv,U,A,kokkinakis t.,nishioka y.,0.5778894472361809,0.42211055276381915
2025-01-07,ASB Classic,Hard,1st Round,Monfils G.,Martinez P.,52,43.0,1.28,3.99,,Completed,2025_2025.csv,U,A,monfils g.,martinez p.,0.7571157495256167,0.24288425047438328
2025-01-07,ASB Classic,Hard,1st Round,Struff J.L.,Bu Y.,42,65.0,1.71,2.25,,Completed,2025_2025.csv,U,A,struff j.l.,bu y.,0.5681818181818182,0.4318181818181818
2025-01-07,ASB Classic,Hard,1st Round,Basavareddy N.,Comesana F.,133,85.0,1.28,4.03,,Completed,2025_2025.csv,U,A,basavareddy n.,comesana f.,0.7589453860640302,0.24105461393596989
2025-01-07,ASB Classic,Hard,1st Round,Mensik J.,Carreno Busta P.,49,184.0,,,,Completed,2025_2025.csv,U,A,mensik j.,carreno busta p.,,
2025-01-07,ASB Classic,Hard,2nd Round,Basavareddy N.,Tabilo A.,133,23.0,1.82,2.11,,Completed,2025_2025.csv,U,A,basavareddy n.,tabilo a.,0.5368956743002545,0.46310432569974563
2025-01-07,ASB Classic,Hard,2nd Round,Bergs Z.,Nardi L.,66,90.0,1.65,2.4,,Completed,2025_2025.csv,U,A,bergs z.,nardi l.,0.5925925925925927,0.40740740740740744
2025-01-07,Adelaide International,Hard,1st Round,Tu L.,Duckworth J.,179,94.0,2.25,1.71,,Completed,2025_2025.csv,U,A,tu l.,duckworth j.,0.4318181818181818,0.5681818181818182
2025-01-07,Adelaide International,Hard,1st Round,Guinard M.,Safiullin R.,261,62.0,5.02,1.21,,Completed,2025_2025.csv,U,A,guinard m.,safiullin r.,0.19422150882825043,0.8057784911717496
2025-01-07,Adelaide International,Hard,1st Round,Giron M.,Vukic A.,45,67.0,1.99,1.9,,Completed,2025_2025.csv,U,A,giron m.,vukic a.,0.48843187660668386,0.5115681233933163
2025-01-07,Adelaide International,Hard,1st Round,Kecmanovic M.,Bublik A.,55,33.0,1.67,2.33,,Completed,2025_2025.csv,U,A,kecmanovic m.,bublik a.,0.5825,0.4175
2025-01-07,Adelaide International,Hard,1st Round,Cazaux A.,Walton A.,80,91.0,1.68,2.3,,Completed,2025_2025.csv,U,A,cazaux a.,walton a.,0.5778894472361809,0.42211055276381915
2025-01-07,Adelaide International,Hard,1st Round,Nakashima B.,Hanfmann Y.,37,98.0,1.32,3.65,,Completed,2025_2025.csv,U,A,nakashima b.,hanfmann y.,0.7344064386317908,0.2655935613682092
2025-01-07,Adelaide International,Hard,1st Round,Hijikata R.,Goffin D.,79,53.0,2.25,1.71,,Completed,2025_2025.csv,U,A,hijikata r.,goffin d.,0.4318181818181818,0.5681818181818182
2025-01-07,Adelaide International,Hard,1st Round,Etcheverry T.,Schoolkate T.,39,173.0,1.38,3.26,,Completed,2025_2025.csv,U,A,etcheverry t.,schoolkate t.,0.7025862068965517,0.29741379310344823
2025-01-08,ASB Classic,Hard,2nd Round,Michelsen A.,Sonego L.,41,54.0,1.59,2.53,,Completed,2025_2025.csv,U,A,michelsen a.,sonego l.,0.6140776699029126,0.38592233009708743
2025-01-08,ASB Classic,Hard,2nd Round,Diaz Acosta F.,Baez S.,78,28.0,1.84,2.08,,Completed,2025_2025.csv,U,A,diaz acosta f.,baez s.,0.5306122448979592,0.46938775510204084
2025-01-08,ASB Classic,Hard,2nd Round,Carballes Baena R.,Cerundolo F.,59,31.0,2.68,1.54,,Completed,2025_2025.csv,U,A,carballes baena r.,cerundolo f.,0.36492890995260663,0.6350710900473934
2025-01-08,ASB Classic,Hard,2nd Round,Monfils G.,Struff J.L.,52,42.0,2.21,1.75,,Completed,2025_2025.csv,U,A,monfils g.,struff j.l.,0.44191919191919193,0.5580808080808081
2025-01-08,ASB Classic,Hard,2nd Round,Borges N.,Navone M.,36,46.0,1.47,2.89,,Completed,2025_2025.csv,U,A,borges n.,navone m.,0.6628440366972478,0.3371559633027523
2025-01-08,ASB Classic,Hard,2nd Round,Mensik J.,Shelton B.,49,21.0,2.22,1.75,,Completed,2025_2025.csv,U,A,mensik j.,shelton b.,0.4408060453400503,0.5591939546599496
2025-01-08,ASB Classic,Hard,Quarterfinals,Basavareddy N.,Michelsen A.,133,41.0,2.63,1.55,,Completed,2025_2025.csv,U,A,basavareddy n.,michelsen a.,0.37081339712918665,0.6291866028708134
2025-01-08,Adelaide International,Hard,2nd Round,Auger-Aliassime F.,Cazaux A.,29,80.0,1.52,2.72,,Completed,2025_2025.csv,U,A,auger-aliassime f.,cazaux a.,0.6415094339622641,0.35849056603773577
2025-01-08,Adelaide International,Hard,2nd Round,Giron M.,Shapovalov D.,45,58.0,2.77,1.51,,Completed,2025_2025.csv,U,A,giron m.,shapovalov d.,0.352803738317757,0.647196261682243
2025-01-08,Adelaide International,Hard,2nd Round,Kecmanovic M.,O Connell C.,55,64.0,1.89,2.02,,Completed,2025_2025.csv,U,A,kecmanovic m.,o connell c.,0.5166240409207161,0.48337595907928377
2025-01-08,Adelaide International,Hard,2nd Round,Hijikata R.,Nakashima B.,79,37.0,3.18,1.41,,Completed,2025_2025.csv,U,A,hijikata r.,nakashima b.,0.3071895424836601,0.6928104575163399
2025-01-08,Adelaide International,Hard,2nd Round,Bonzi B.,Tu L.,70,179.0,1.5,2.8,,Completed,2025_2025.csv,U,A,bonzi b.,tu l.,0.6511627906976745,0.3488372093023256
2025-01-08,Adelaide International,Hard,2nd Round,Korda S.,Davidovich Fokina A.,22,68.0,2.26,1.71,,Completed,2025_2025.csv,U,A,korda s.,davidovich fokina a.,0.4307304785894207,0.5692695214105793
2025-01-08,Adelaide International,Hard,2nd Round,Paul T.,Guinard M.,12,261.0,1.08,10.77,,Completed,2025_2025.csv,U,A,paul t.,guinard m.,0.9088607594936708,0.09113924050632913
2025-01-08,Adelaide International,Hard,2nd Round,Kokkinakis T.,Etcheverry T.,77,39.0,1.61,2.48,,Completed,2025_2025.csv,U,A,kokkinakis t.,etcheverry t.,0.6063569682151589,0.3936430317848411
2025-01-09,ASB Classic,Hard,Quarterfinals,Monfils G.,Diaz Acosta F.,52,78.0,1.35,3.54,,Completed,2025_2025.csv,U,A,monfils g.,diaz acosta f.,0.7239263803680981,0.27607361963190186
2025-01-09,ASB Classic,Hard,Quarterfinals,Bergs Z.,Carballes Baena R.,66,59.0,1.66,2.37,,Completed,2025_2025.csv,U,A,bergs z.,carballes baena r.,0.5880893300248139,0.411910669975186
2025-01-09,ASB Classic,Hard,Quarterfinals,Borges N.,Mensik J.,36,49.0,2.93,1.47,,Completed,2025_2025.csv,U,A,borges n.,mensik j.,0.33409090909090905,0.6659090909090909
2025-01-09,Adelaide International,Hard,Quarterfinals,Paul T.,Hijikata R.,12,79.0,1.28,4.07,,Completed,2025_2025.csv,U,A,paul t.,hijikata r.,0.7607476635514019,0.2392523364485981
2025-01-09,Adelaide International,Hard,Quarterfinals,Auger-Aliassime F.,Giron M.,29,45.0,1.66,2.37,,Completed,2025_2025.csv,U,A,auger-aliassime f.,giron m.,0.5880893300248139,0.411910669975186
2025-01-09,Adelaide International,Hard,Quarterfinals,Kecmanovic M.,Bonzi B.,55,70.0,1.63,2.44,,Completed,2025_2025.csv,U,A,kecmanovic m.,bonzi b.,0.5995085995085995,0.4004914004914005
2025-01-10,ASB Classic,Hard,Semifinals,Monfils G.,Basavareddy N.,52,133.0,1.71,2.27,,Completed,2025_2025.csv,U,A,monfils g.,basavareddy n.,0.5703517587939698,0.4296482412060301
2025-01-10,ASB Classic,Hard,Semifinals,Bergs Z.,Borges N.,66,36.0,1.92,1.99,,Completed,2025_2025.csv,U,A,bergs z.,borges n.,0.5089514066496164,0.49104859335038353
2025-01-10,Adelaide International,Hard,Semifinals,Auger-Aliassime F.,Paul T.,29,12.0,2.27,1.71,,Completed,2025_2025.csv,U,A,auger-aliassime f.,paul t.,0.4296482412060301,0.5703517587939698
2025-01-10,Adelaide International,Hard,Semifinals,Korda S.,Kecmanovic M.,22,55.0,1.8,2.13,,Completed,2025_2025.csv,U,A,korda s.,kecmanovic m.,0.5419847328244275,0.45801526717557256
2025-01-11,ASB Classic,Hard,The Final,Monfils G.,Bergs Z.,52,66.0,1.62,2.45,,Completed,2025_2025.csv,U,A,monfils g.,bergs z.,0.601965601965602,0.39803439803439805
2025-01-11,Adelaide International,Hard,The Final,Auger-Aliassime F.,Korda S.,29,22.0,2.19,1.76,,Completed,2025_2025.csv,U,A,auger-aliassime f.,korda s.,0.44556962025316454,0.5544303797468354
2025-01-12,Australian Open,Hard,1st Round,Gaston H.,Jasika O.,81,179.0,1.38,3.31,,Completed,2025_2025.csv,U,A,gaston h.,jasika o.,0.7057569296375268,0.2942430703624733
2025-01-12,Australian Open,Hard,1st Round,Fils A.,Virtanen O.,21,93.0,1.13,7.31,,Completed,2025_2025.csv,U,A,fils a.,virtanen o.,0.8661137440758294,0.1338862559241706
2025-01-12,Australian Open,Hard,1st Round,Nishikori K.,Monteiro T.,76,105.0,1.22,4.82,,Completed,2025_2025.csv,U,A,nishikori k.,monteiro t.,0.7980132450331127,0.20198675496688742
2025-01-12,Australian Open,Hard,1st Round,Ruud C.,Munar J.,6,62.0,1.18,5.66,,Completed,2025_2025.csv,U,A,ruud c.,munar j.,0.827485380116959,0.17251461988304093
2025-01-12,Australian Open,Hard,1st Round,Habib H.,Bu Y.,219,67.0,3.39,1.37,,Completed,2025_2025.csv,U,A,habib h.,bu y.,0.2878151260504202,0.7121848739495799
2025-01-12,Australian Open,Hard,1st Round,Lehecka J.,Tu L.,29,168.0,1.11,8.2,,Completed,2025_2025.csv,U,A,lehecka j.,tu l.,0.8807733619763694,0.11922663802363051
2025-01-12,Australian Open,Hard,1st Round,Machac T.,Nagal S.,25,91.0,1.06,12.67,,Completed,2025_2025.csv,U,A,machac t.,nagal s.,0.9227967953386744,0.07720320466132558
2025-01-12,Australian Open,Hard,1st Round,Humbert U.,Gigante M.,14,145.0,1.11,8.5,,Completed,2025_2025.csv,U,A,humbert u.,gigante m.,0.8844953173777315,0.11550468262226847
2025-01-12,Australian Open,Hard,1st Round,Opelka R.,Onclin G.,170,239.0,1.33,3.68,,Completed,2025_2025.csv,U,A,opelka r.,onclin g.,0.7345309381237526,0.2654690618762475
2025-01-12,Australian Open,Hard,1st Round,Halys Q.,Walton A.,74,90.0,2.01,1.9,,Completed,2025_2025.csv,U,A,halys q.,walton a.,0.48593350383631717,0.5140664961636828
2025-01-12,Australian Open,Hard,1st Round,Zverev A.,Pouille L.,2,103.0,1.03,20.73,,Completed,2025_2025.csv,U,A,zverev a.,pouille l.,0.9526654411764706,0.0473345588235294
2025-01-13,Australian Open,Hard,1st Round,Tiafoe F.,Rinderknech A.,16,61.0,1.27,4.18,,Completed,2025_2025.csv,U,A,tiafoe f.,rinderknech a.,0.7669724770642201,0.23302752293577983
2025-01-13,Australian Open,Hard,1st Round,Carballes Baena R.,Tabilo A.,57,26.0,2.79,1.5,,Completed,2025_2025.csv,U,A,carballes baena r.,tabilo a.,0.3496503496503497,0.6503496503496504
2025-01-13,Australian Open,Hard,1st Round,Mensik J.,Basilashvili N.,48,206.0,1.16,6.32,,Completed,2025_2025.csv,U,A,mensik j.,basilashvili n.,0.8449197860962566,0.15508021390374327
2025-01-13,Australian Open,Hard,1st Round,Michelsen A.,Tsitsipas S.,42,12.0,2.44,1.63,,Completed,2025_2025.csv,U,A,michelsen a.,tsitsipas s.,0.4004914004914005,0.5995085995085995
2025-01-13,Australian Open,Hard,1st Round,Borges N.,Muller A.,33,58.0,1.7,2.3,,Completed,2025_2025.csv,U,A,borges n.,muller a.,0.575,0.425
2025-01-13,Australian Open,Hard,1st Round,Marozsan F.,Seyboth Wild T.,59,79.0,1.43,3.1,,Completed,2025_2025.csv,U,A,marozsan f.,seyboth wild t.,0.6843267108167771,0.31567328918322296
2025-01-13,Australian Open,Hard,1st Round,Duckworth J.,Stricker D.,89,304.0,1.83,2.08,,Completed,2025_2025.csv,U,A,duckworth j.,stricker d.,0.5319693094629157,0.46803069053708446
2025-01-13,Australian Open,Hard,1st Round,Mccabe J.,Landaluce M.,258,142.0,3.92,1.3,,Completed,2025_2025.csv,U,A,mccabe j.,landaluce m.,0.24904214559386978,0.7509578544061303
2025-01-13,Australian Open,Hard,1st Round,Sinner J.,Jarry N.,1,36.0,1.02,29.95,,Completed,2025_2025.csv,U,A,sinner j.,jarry n.,0.9670649015175977,0.03293509848240232
2025-01-13,Australian Open,Hard,1st Round,Thompson J.,Koepfer D.,27,124.0,1.39,3.26,,Completed,2025_2025.csv,U,A,thompson j.,koepfer d.,0.7010752688172044,0.2989247311827957
2025-01-13,Australian Open,Hard,1st Round,Schoolkate T.,Daniel T.,173,113.0,1.97,1.93,,Completed,2025_2025.csv,U,A,schoolkate t.,daniel t.,0.49487179487179483,0.5051282051282052
2025-01-13,Australian Open,Hard,1st Round,Vukic A.,Dzumhur D.,68,82.0,1.34,3.56,,Completed,2025_2025.csv,U,A,vukic a.,dzumhur d.,0.7265306122448979,0.2734693877551021
2025-01-13,Australian Open,Hard,1st Round,Draper J.,Navone M.,18,47.0,1.08,11.12,,Completed,2025_2025.csv,U,A,draper j.,navone m.,0.9114754098360655,0.08852459016393444
2025-01-13,Australian Open,Hard,1st Round,Kokkinakis T.,Safiullin R.,71,63.0,1.65,2.4,,Completed,2025_2025.csv,U,A,kokkinakis t.,safiullin r.,0.5925925925925927,0.40740740740740744
2025-01-13,Australian Open,Hard,1st Round,Cazaux A.,Baez S.,78,28.0,1.42,3.13,,Completed,2025_2025.csv,U,A,cazaux a.,baez s.,0.6879120879120879,0.31208791208791203
2025-01-13,Australian Open,Hard,1st Round,Nishioka Y.,Dougaz A.,65,231.0,1.18,5.67,,Completed,2025_2025.csv,U,A,nishioka y.,dougaz a.,0.8277372262773722,0.1722627737226277
2025-01-13,Australian Open,Hard,1st Round,Korda S.,Klein L.,22,144.0,1.36,3.47,,Completed,2025_2025.csv,U,A,korda s.,klein l.,0.7184265010351967,0.2815734989648033
2025-01-13,Australian Open,Hard,1st Round,Faria J.,Kotov P.,125,97.0,2.4,1.65,,Completed,2025_2025.csv,U,A,faria j.,kotov p.,0.40740740740740744,0.5925925925925927
